timestamp,temperature,dewpoint_temperature,wind_speed,mean_sea_level_pressure,relative_humidity,surface_solar_radiation,surface_thermal_radiation,total_cloud_cover
2012-01-25T16:00:00Z,14.96,12.04,3.21,101653.05,0.83,0,307.46,0.06
2012-01-25T17:00:00Z,14.68,12.14,2.86,101625.85,0.85,0,310.79,0.08
2012-01-25T18:00:00Z,14.5,12.27,2.7,101674.35,0.86,0,314.93,0.18
2012-01-25T19:00:00Z,14.46,12.25,2.73,101709.17,0.87,0,313.33,0.36
2012-01-25T20:00:00Z,15.05,12.26,3.11,101766.18,0.83,11.41,322.85,0.76
2012-01-25T21:00:00Z,14.88,12.25,3.69,101818.67,0.84,120.9,336.09,0.76
2012-01-25T22:00:00Z,18.09,13.03,3.45,101890.36,0.72,266.47,339.64,0.78
2012-01-25T23:00:00Z,18.15,13.05,3.98,101916.45,0.72,476.85,337.54,0.68
2012-01-26T00:00:00Z,20.38,13.35,4.58,101893.68,0.64,656.24,358.47,0.54
2012-01-26T01:00:00Z,21.95,13.29,4.82,101834.76,0.58,792.53,337.67,0.3
2012-01-26T02:00:00Z,22.06,13.37,4.81,101779.93,0.58,917.12,349.67,0.07
2012-01-26T03:00:00Z,22.71,13.47,5.34,101706.76,0.56,994.77,340.18,0.02
2012-01-26T04:00:00Z,22.62,13.6,6.26,101719.84,0.57,1001.79,332.12,0.03
2012-01-26T05:00:00Z,22.33,13.54,6.79,101673.77,0.57,902.7,341.66,0.06
2012-01-26T06:00:00Z,21.15,13.51,6.74,101704.19,0.62,731.09,336.18,0.02
2012-01-26T07:00:00Z,21.06,13.4,6.37,101699.25,0.62,577.18,326.79,0.04
2012-01-26T08:00:00Z,20.96,13.29,5.97,101723.57,0.62,367.44,328.39,0.07
2012-01-26T09:00:00Z,21.06,13.17,5.5,101741.38,0.61,148.59,328.83,0.12
2012-01-26T10:00:00Z,17.97,12.93,4.89,101809.55,0.72,15.43,338.52,0.21
2012-01-26T11:00:00Z,18.03,12.88,4.64,101856.33,0.72,0,331.05,0.31
2012-01-26T12:00:00Z,17.18,13.12,4.41,101801.55,0.77,0,332.43,0.27
2012-01-26T13:00:00Z,17.19,13.19,4.31,101792.28,0.77,0,339.38,0.21
2012-01-26T14:00:00Z,16.96,13.36,4.19,101723.74,0.79,0,323.78,0.1
2012-01-26T15:00:00Z,16.11,13.62,3.84,101675.91,0.85,0,316.42,0.01
2012-01-26T16:00:00Z,15.94,13.74,3.1,101641.84,0.87,0,313.48,0.01
2012-01-26T17:00:00Z,15.84,13.79,2.22,101598.89,0.88,0,319.05,0.01
2012-01-26T18:00:00Z,15.4,13.71,1.86,101610.28,0.9,0,323.66,0.11
2012-01-26T19:00:00Z,15.71,13.56,1.63,101642.7,0.87,0,339.59,0.21
2012-01-26T20:00:00Z,15.62,13.52,1.44,101691.7,0.87,10.52,337.49,0.3
2012-01-26T21:00:00Z,15.47,13.56,1.11,101732.66,0.88,117.95,348.34,0.37
2012-01-26T22:00:00Z,18.42,14.75,0.92,101759.78,0.79,289.31,355.53,0.25
2012-01-26T23:00:00Z,18.92,14.71,0.91,101753.73,0.77,528.74,345.5,0.04
2012-01-27T00:00:00Z,22.44,15.38,1.01,101696.31,0.64,718.53,351.4,0.02
2012-01-27T01:00:00Z,24.37,15.43,1.14,101629.95,0.57,851.23,362.59,0.02
2012-01-27T02:00:00Z,25.09,15.68,1.33,101533.57,0.56,909.71,370.14,0.01
2012-01-27T03:00:00Z,27.26,16.56,2,101445,0.52,993.53,373.96,0.01
2012-01-27T04:00:00Z,27.67,16.95,2.54,101370.24,0.52,963.54,376.98,0.01
2012-01-27T05:00:00Z,27.84,17.1,2.81,101282.98,0.52,792.35,390.36,0.01
2012-01-27T06:00:00Z,27.84,17.08,2.79,101247.25,0.52,646.26,391.35,0.11
2012-01-27T07:00:00Z,27.83,16.99,2.81,101176.02,0.52,551.41,381.84,0.23
2012-01-27T08:00:00Z,27.92,16.91,3.07,101162.08,0.51,345.17,377.45,0.01
2012-01-27T09:00:00Z,27.86,17.09,3.21,101182.72,0.52,152.55,374.26,0.01
2012-01-27T10:00:00Z,24.4,17.25,3.92,101218.97,0.64,14.94,368.69,0.01
2012-01-27T11:00:00Z,23.81,17.15,3.8,101241.24,0.66,0,364.45,0.03
2012-01-27T12:00:00Z,21.18,16.95,3.17,101278.52,0.77,0,361.07,0.02
2012-01-27T13:00:00Z,20.88,16.76,2.63,101281.6,0.77,0,357.67,0.03
2012-01-27T14:00:00Z,20.73,16.57,2.19,101255.65,0.77,0,351.72,0.07
2012-01-27T15:00:00Z,19.92,16.54,1.82,101245.79,0.81,0,350.97,0.11
2012-01-27T16:00:00Z,19.64,16.61,1.27,101218.45,0.83,0,350.01,0.18
2012-01-27T17:00:00Z,19.29,16.65,0.84,101217.84,0.85,0,352.06,0.32
2012-01-27T18:00:00Z,18.64,16.48,0.93,101232.96,0.87,0,359.21,0.28
2012-01-27T19:00:00Z,18.37,16.36,1.09,101243.04,0.88,0,366.83,0.07
2012-01-27T20:00:00Z,18.74,16.68,1.01,101315.07,0.88,9.56,370.22,0.04
2012-01-27T21:00:00Z,19.43,16.61,1.26,101319.47,0.84,135.54,360.76,0.05
2012-01-27T22:00:00Z,23.81,17.01,1.93,101316.3,0.66,334.33,362.97,0.05
2012-01-27T23:00:00Z,24.3,17.02,2.11,101271.53,0.64,501.77,371.81,0.05
2012-01-28T00:00:00Z,27.11,17.64,1.6,101234.65,0.56,732.43,374.98,0.03
2012-01-28T01:00:00Z,28.45,17.51,1.24,101190.77,0.52,839.16,387.03,0.07
2012-01-28T02:00:00Z,28.66,17.94,1.47,101092.08,0.52,939.35,392.68,0.08
2012-01-28T03:00:00Z,29.64,17.81,2.2,101023.3,0.49,804.41,401.87,0.15
2012-01-28T04:00:00Z,29.52,17.55,2.82,100956.6,0.49,660.53,400.09,0.17
2012-01-28T05:00:00Z,29.75,17.55,3.47,100871.41,0.48,706.91,401.36,0.21
2012-01-28T06:00:00Z,29.3,17.41,3.84,100834.6,0.49,549.64,404.83,0.29
2012-01-28T07:00:00Z,29.08,17.34,4.05,100806.16,0.49,418.28,407.56,0.29
2012-01-28T08:00:00Z,28.69,17.7,3.89,100814.41,0.51,293.48,390.38,0.32
2012-01-28T09:00:00Z,28.57,18.07,3.42,100847.89,0.53,137.81,392.07,0.28
2012-01-28T10:00:00Z,24.89,18.26,2.9,100887.12,0.67,11.18,395.3,0.24
2012-01-28T11:00:00Z,24.51,18.32,2.41,100944.98,0.68,0,390.38,0.25
2012-01-28T12:00:00Z,22.2,18.52,1.91,100900.14,0.8,0,378.28,0.19
2012-01-28T13:00:00Z,22.12,18.57,0.92,100898.79,0.8,0,378.24,0.09
2012-01-28T14:00:00Z,21.68,18.68,0.6,100840.67,0.83,0,369.01,0.14
2012-01-28T15:00:00Z,20.65,18.6,0.85,100799.31,0.88,0,370.18,0.15
2012-01-28T16:00:00Z,20.46,18.46,0.94,100742.53,0.88,0,368.62,0.14
2012-01-28T17:00:00Z,20.25,18.47,0.61,100710.2,0.9,0,362.65,0.06
2012-01-28T18:00:00Z,19.2,18.07,0.39,100701.93,0.93,0,359.63,0.1
2012-01-28T19:00:00Z,19.32,18.12,0.34,100700.95,0.93,0,366.75,0.1
2012-01-28T20:00:00Z,19.47,18.46,0.43,100747.63,0.94,9.83,363.18,0.07
2012-01-28T21:00:00Z,19.42,18.17,0.65,100746.37,0.92,128.99,366.58,0.05
2012-01-28T22:00:00Z,23.58,19.5,1.23,100753.61,0.78,319.57,371.24,0.1
2012-01-28T23:00:00Z,24.54,19.23,1.57,100679.95,0.72,519.42,379.67,0.12
2012-01-29T00:00:00Z,28.74,18.59,1.82,100610.23,0.54,700.62,383.65,0.05
2012-01-29T01:00:00Z,30.21,17.84,1.62,100489.99,0.48,870.12,389.87,0.1
2012-01-29T02:00:00Z,30.65,17.89,1.38,100382.56,0.46,955.77,391.75,0.2
2012-01-29T03:00:00Z,31.93,17.38,1.27,100285.16,0.42,927.91,401.45,0.26
2012-01-29T04:00:00Z,31.87,17.49,1.46,100150.65,0.42,792.06,407.44,0.25
2012-01-29T05:00:00Z,32.08,17.34,1.7,100084.32,0.41,640.04,401.79,0.39
2012-01-29T06:00:00Z,31.4,16.99,2.01,99984.4,0.42,572.61,406.1,0.36
2012-01-29T07:00:00Z,31.17,16.54,2.31,99900.14,0.41,467.89,414.93,0.73
2012-01-29T08:00:00Z,31.22,16.06,2.05,99881.64,0.4,254.88,415.75,0.97
2012-01-29T09:00:00Z,31.07,16.36,1.78,99849.8,0.41,76.47,417.84,1
2012-01-29T10:00:00Z,29,16.89,3.17,99839.91,0.48,5.86,425.67,1
2012-01-29T11:00:00Z,28.49,15.97,5.78,99878.82,0.47,0,424.67,1
2012-01-29T12:00:00Z,25.51,17.57,6.84,99919.35,0.61,0,418.35,1
2012-01-29T13:00:00Z,24.36,18.66,5.47,99872.36,0.71,0,411.58,1
2012-01-29T14:00:00Z,23.64,19.43,4.53,99819.47,0.77,0,409.34,1
2012-01-29T15:00:00Z,22,20.07,4.89,99685.71,0.89,0,405.65,0.97
2012-01-29T16:00:00Z,21.93,19.97,5.08,99531.34,0.89,0,398.07,0.89
2012-01-29T17:00:00Z,22.02,19.9,5.35,99463.39,0.88,0,394.14,0.91
2012-01-29T18:00:00Z,21.87,20.12,5.43,99349.83,0.9,0,397.45,0.94
2012-01-29T19:00:00Z,22.04,20.03,5.58,99332.7,0.88,0,410.37,0.97
2012-01-29T20:00:00Z,22.15,19.84,5.65,99341.67,0.87,2.92,410.29,0.97
2012-01-29T21:00:00Z,22.17,19.71,5.65,99325.94,0.86,29.36,414.33,0.95
2012-01-29T22:00:00Z,22.93,20.46,5.47,99285.83,0.86,57.89,414.04,0.97
2012-01-29T23:00:00Z,23.39,20.45,6.15,99229.75,0.84,175.25,417.35,0.63
2012-01-30T00:00:00Z,25.66,20.49,6.44,99228.06,0.73,369.19,411.29,0.38
2012-01-30T01:00:00Z,26.78,20.6,6.24,99129.08,0.69,524.26,410.28,0.87
2012-01-30T02:00:00Z,27.22,20.69,6.32,99136.11,0.68,565.94,411.16,0.66
2012-01-30T03:00:00Z,27.06,20.35,6.67,99109.37,0.67,493.58,418.52,0.56
2012-01-30T04:00:00Z,25.76,20.09,7.68,99113.8,0.71,581.04,411.5,0.45
2012-01-30T05:00:00Z,25.71,18.76,8.17,99194.26,0.65,511.78,390.79,0.4
2012-01-30T06:00:00Z,25.44,15.4,8.68,99272.72,0.54,643.67,375.38,0.3
2012-01-30T07:00:00Z,25.24,13.73,9.43,99452.4,0.49,474.29,374.41,0.44
2012-01-30T08:00:00Z,24.68,13.19,8.74,99630.12,0.49,263.7,372.76,0.3
2012-01-30T09:00:00Z,23.37,14.39,7.46,99800.65,0.57,131.76,350.55,0.23
2012-01-30T10:00:00Z,19.27,13.39,8.02,100015.86,0.69,11.36,349.69,0.41
2012-01-30T11:00:00Z,18.11,14.05,7.42,100220.44,0.77,0,344.09,0.72
2012-01-30T12:00:00Z,15.44,13.58,7.47,100364.8,0.89,0,360.36,0.59
2012-01-30T13:00:00Z,15.15,13.52,7.4,100462.26,0.9,0,353.26,0.68
2012-01-30T14:00:00Z,15.36,13.28,7.14,100604.77,0.87,0,360.49,0.73
2012-01-30T15:00:00Z,14.35,12,6.83,100663.65,0.86,0,357.35,0.64
2012-01-30T16:00:00Z,14.23,11.82,6.7,100717.54,0.85,0,358.05,0.62
2012-01-30T17:00:00Z,14.25,11.72,7.2,100803.87,0.85,0,346.08,0.56
2012-01-30T18:00:00Z,13.7,11.01,7.56,100878.93,0.84,0,338.69,0.7
2012-01-30T19:00:00Z,13.77,10.94,6.97,100994.54,0.83,0,340.46,0.58
2012-01-30T20:00:00Z,13.96,10.82,6.3,101110.82,0.81,4.62,340.91,0.42
2012-01-30T21:00:00Z,13.86,10.85,6.75,101208.84,0.82,83.2,325.13,0.32
2012-01-30T22:00:00Z,15.34,9.8,7.47,101306.39,0.7,259.13,316.96,0.41
2012-01-30T23:00:00Z,15.32,9.4,8.1,101416.83,0.68,368.32,335.74,0.47
2012-01-31T00:00:00Z,16.38,8.58,8.09,101514.46,0.6,549.69,330.79,0.57
2012-01-31T01:00:00Z,16.67,7.73,7.96,101576.08,0.56,535.33,341.33,0.7
2012-01-31T02:00:00Z,16.47,7.56,8.07,101595.88,0.56,502.61,349.21,0.63
2012-01-31T03:00:00Z,17.26,7.53,7.66,101614.51,0.53,604.66,354.1,0.91
2012-01-31T04:00:00Z,17.23,7.39,7.24,101642.95,0.52,609.36,352.12,0.87
2012-01-31T05:00:00Z,17.19,7.43,7.3,101635.3,0.53,550.57,354.96,0.84
2012-01-31T06:00:00Z,16.47,7.13,7.33,101646.77,0.54,501.59,353.13,0.77
2012-01-31T07:00:00Z,16.33,7.28,7.22,101669.35,0.55,433.98,332.87,0.77
2012-01-31T08:00:00Z,16.36,7.16,6.69,101693.37,0.54,251.56,333.25,0.96
2012-01-31T09:00:00Z,16.58,7.03,5.9,101740.68,0.53,71.92,353.32,0.92
2012-01-31T10:00:00Z,15.18,7.54,4.98,101810.11,0.6,7.36,333.82,0.95
2012-01-31T11:00:00Z,15.19,7.79,4.51,101853.57,0.61,0,332.14,0.79
2012-01-31T12:00:00Z,14.17,8.32,4.15,101873.03,0.68,0,338.05,0.39
2012-01-31T13:00:00Z,13.97,8.64,4.02,101861.8,0.7,0,307.7,0.3
2012-01-31T14:00:00Z,13.99,8.98,3.98,101831.33,0.72,0,320.65,0.16
2012-01-31T15:00:00Z,12.94,9.02,3.88,101795.6,0.77,0,299.36,0.13
2012-01-31T16:00:00Z,12.95,8.98,3.82,101736.11,0.77,0,301.05,0.14
2012-01-31T17:00:00Z,12.61,8.73,3.66,101710.24,0.77,0,292.73,0.1
2012-01-31T18:00:00Z,11.64,8.48,3.5,101701.95,0.81,0,293.75,0.08
2012-01-31T19:00:00Z,11.3,8.55,3.52,101721.51,0.83,0,293.99,0.08
2012-01-31T20:00:00Z,11.25,8.83,3.9,101760.78,0.85,7.67,301.51,0.09
2012-01-31T21:00:00Z,11.37,9.15,4.45,101785.08,0.86,135.47,290.83,0.05
2012-01-31T22:00:00Z,14.96,10.6,5.21,101808.64,0.75,346.61,290.65,0.02
2012-01-31T23:00:00Z,15.69,10.34,5.6,101783.5,0.7,551.06,295.59,0.12
2012-02-01T00:00:00Z,19.04,9.97,5.68,101736.83,0.56,737.64,305.88,0.4
2012-02-01T01:00:00Z,20.84,9.26,5.45,101693.77,0.47,825.09,325.75,0.6
2012-02-01T02:00:00Z,21.03,8.85,5.38,101620.4,0.46,769.11,342,0.76
2012-02-01T03:00:00Z,22.08,8.84,5.27,101551.69,0.43,680.8,355.51,0.83
2012-02-01T04:00:00Z,21.95,9.13,5.29,101485.26,0.44,645.08,356.33,0.82
2012-02-01T05:00:00Z,22.06,9.19,5.64,101424.93,0.44,608.25,370.5,0.77
2012-02-01T06:00:00Z,21.3,9.33,5.99,101379.82,0.46,396.42,382.04,0.68
2012-02-01T07:00:00Z,21.05,9.47,6.17,101346.24,0.48,476.09,346.07,0.26
2012-02-01T08:00:00Z,20.85,9.44,6.22,101359.13,0.48,290.41,334.22,0.15
2012-02-01T09:00:00Z,20.68,9.48,5.83,101386.6,0.49,146.12,321.3,0.06
2012-02-01T10:00:00Z,17.55,10.63,5.27,101403.29,0.64,11.9,309.67,0.03
2012-02-01T11:00:00Z,17.07,10.75,5.42,101448.15,0.66,0,305.85,0.01
2012-02-01T12:00:00Z,15.35,11.05,5.25,101413.54,0.76,0,303.15,0.24
2012-02-01T13:00:00Z,15.08,11.19,4.93,101413.3,0.78,0,300.72,0.89
2012-02-01T14:00:00Z,14.8,11.25,4.74,101376.61,0.79,0,301.65,0.47
2012-02-01T15:00:00Z,13.54,11.08,4.73,101310.79,0.85,0,301.65,0.17
2012-02-01T16:00:00Z,13.26,11.02,4.44,101265.64,0.86,0,300.02,0.64
2012-02-01T17:00:00Z,12.89,10.85,3.94,101278.38,0.87,0,300.02,0.84
2012-02-01T18:00:00Z,11.95,10.47,3.37,101263.26,0.91,0,297.53,0.92
2012-02-01T19:00:00Z,11.89,10.42,3.09,101304.43,0.91,0,298.81,0.7
2012-02-01T20:00:00Z,12.15,10.69,3.08,101340.19,0.91,6.58,301.63,0.61
2012-02-01T21:00:00Z,12.58,10.85,3.24,101374.61,0.89,116.07,304.77,0.72
2012-02-01T22:00:00Z,15.94,11.87,3.12,101364.64,0.77,309.02,317.28,0.48
2012-02-01T23:00:00Z,16.52,12.01,2.58,101331.54,0.75,512.76,315.14,0.54
2012-02-02T00:00:00Z,19.78,12.29,2.24,101273.21,0.62,687.96,329.87,0.69
2012-02-02T01:00:00Z,21.39,12.2,1.84,101214.69,0.56,847.34,323.27,0.93
2012-02-02T02:00:00Z,22.09,12.1,0.6,101104.42,0.53,936.88,336.99,0.97
2012-02-02T03:00:00Z,23.95,12.35,0.93,101037.78,0.48,928.17,349.79,1
2012-02-02T04:00:00Z,24.12,12.63,1.82,100978.61,0.49,791.22,355.32,1
2012-02-02T05:00:00Z,24.07,12.72,2.72,100900.84,0.49,638.67,373.8,0.99
2012-02-02T06:00:00Z,24.12,12.76,3.18,100852.95,0.49,600.75,358.03,0.92
2012-02-02T07:00:00Z,24.22,12.5,3.27,100827.2,0.48,521.18,346.99,0.82
2012-02-02T08:00:00Z,24.06,12.65,3.17,100811.61,0.49,292.17,355.96,0.16
2012-02-02T09:00:00Z,23.76,12.54,3.07,100873.73,0.49,137.26,340.91,0.03
2012-02-02T10:00:00Z,19.93,13.34,4.2,100876.68,0.66,11.28,330.36,0.01
2012-02-02T11:00:00Z,19.48,13.01,4.63,100951.77,0.66,0,322.53,0
2012-02-02T12:00:00Z,16.95,12.75,4.24,100932.18,0.76,0,318.69,0
2012-02-02T13:00:00Z,16.2,12.74,3.62,100949.58,0.8,0,314.76,0
2012-02-02T14:00:00Z,15.85,12.67,2.9,100943.87,0.81,0,312.61,0
2012-02-02T15:00:00Z,14.82,12.57,2.48,100884.07,0.86,0,311.79,0
2012-02-02T16:00:00Z,14.82,12.73,1.86,100833.39,0.87,0,310.77,0
2012-02-02T17:00:00Z,14.61,12.73,1.7,100792.69,0.88,0,309.95,0
2012-02-02T18:00:00Z,13.81,12.57,1.62,100778.37,0.92,0,309.85,0.02
2012-02-02T19:00:00Z,13.04,12.11,1.38,100780.58,0.94,0,309.53,0.07
2012-02-02T20:00:00Z,13.36,12.45,0.72,100797.59,0.94,6.19,303.49,0.35
2012-02-02T21:00:00Z,13.66,12.83,0.21,100878.82,0.95,127.87,305.16,0.39
2012-02-02T22:00:00Z,17.15,14.43,0.4,100915.95,0.84,336.52,311.3,0.93
2012-02-02T23:00:00Z,17.8,14.66,0.64,100917.73,0.82,522.23,324.4,0.95
2012-02-03T00:00:00Z,20.92,14.64,0.96,100845.48,0.67,661.73,332.02,0.95
2012-02-03T01:00:00Z,22.32,14.39,1.12,100782.83,0.61,785.18,337.56,0.91
2012-02-03T02:00:00Z,22.93,14.27,1.6,100740.81,0.58,850.41,347.45,0.91
2012-02-03T03:00:00Z,24.91,13.63,2.27,100641.8,0.5,920.69,350.29,0.73
2012-02-03T04:00:00Z,25.05,13.54,2.63,100597.43,0.49,850.34,353.55,0.25
2012-02-03T05:00:00Z,25.17,13.58,2.63,100520.59,0.49,761.44,357.23,0.15
2012-02-03T06:00:00Z,24.94,13.88,2.79,100486.72,0.5,639.36,357.48,0.1
2012-02-03T07:00:00Z,24.87,13.83,2.97,100460.52,0.5,483.46,347.07,0.13
2012-02-03T08:00:00Z,24.69,14.14,3.17,100486.37,0.52,309.11,344.05,0.13
2012-02-03T09:00:00Z,24.51,14.34,2.88,100506.73,0.53,132.03,339.68,0.07
2012-02-03T10:00:00Z,20.97,15.21,2.46,100521.38,0.7,10.49,336.7,0.08
2012-02-03T11:00:00Z,20.47,15.12,2.35,100575.35,0.71,0,326.88,0.05
2012-02-03T12:00:00Z,18.61,14.86,2.17,100535.75,0.79,0,328.4,0.04
2012-02-03T13:00:00Z,18.68,14.82,1.59,100526.5,0.78,0,326.66,0.05
2012-02-03T14:00:00Z,18.08,14.84,1.56,100475.74,0.81,0,322.76,0.05
2012-02-03T15:00:00Z,16.21,14.27,1.45,100462.66,0.88,0,316.85,0.08
2012-02-03T16:00:00Z,15.42,13.99,1.43,100405.17,0.91,0,314.89,0.07
2012-02-03T17:00:00Z,15.11,13.77,1.41,100385.35,0.92,0,319.58,0.04
2012-02-03T18:00:00Z,14.33,13.38,1.46,100383.49,0.94,0,317.48,0.02
2012-02-03T19:00:00Z,14.35,13.48,1.63,100376.58,0.95,0,317.62,0.07
2012-02-03T20:00:00Z,14.88,13.92,1.89,100425.92,0.94,5.19,322.78,0.04
2012-02-03T21:00:00Z,15.01,13.99,2.05,100423.99,0.94,121.67,320.67,0.05
2012-02-03T22:00:00Z,20.23,15.69,2.1,100419.81,0.75,331.43,324.18,0.05
2012-02-03T23:00:00Z,21.75,14.99,2.54,100387.92,0.65,537.45,335.07,0.05
2012-02-04T00:00:00Z,26.83,14.21,2.95,100305.1,0.46,735.5,339.95,0.45
2012-02-04T01:00:00Z,28.3,13.77,3.04,100260.08,0.41,825.4,352.43,0.79
2012-02-04T02:00:00Z,28.28,13.77,3.15,100203.04,0.41,679.23,369.9,0.61
2012-02-04T03:00:00Z,29.97,12.18,3.33,100123.37,0.33,888.5,364.96,0.48
2012-02-04T04:00:00Z,30.22,11.99,3.62,100037.22,0.33,809.75,375.77,0.44
2012-02-04T05:00:00Z,30.59,11.69,3.71,99961.09,0.31,718.92,380.55,0.81
2012-02-04T06:00:00Z,30.13,11.7,3.9,99901.58,0.32,395.11,393.68,0.99
2012-02-04T07:00:00Z,30.22,11.4,4.04,99843.28,0.31,302.8,399.98,0.99
2012-02-04T08:00:00Z,30.03,10.75,4.48,99839.66,0.3,232.07,383.66,0.97
2012-02-04T09:00:00Z,29.87,10.32,5.13,99821.91,0.3,91.44,385.07,0.65
2012-02-04T10:00:00Z,26.6,10.81,5.33,99827.56,0.37,7.46,378.85,0.61
2012-02-04T11:00:00Z,26.29,10.53,5.4,99890.5,0.37,0,357.87,0.32
2012-02-04T12:00:00Z,24.73,10.71,5.3,99868.97,0.41,0,358.34,0.99
2012-02-04T13:00:00Z,24.7,10.64,5.42,99833.34,0.41,0,355.15,1
2012-02-04T14:00:00Z,24.46,10.68,5.48,99789.98,0.42,0,360.05,0.99
2012-02-04T15:00:00Z,23.85,11.05,5.62,99735.96,0.45,0,357.96,1
2012-02-04T16:00:00Z,23.53,11.32,5.67,99667.35,0.46,0,369.05,0.95
2012-02-04T17:00:00Z,23.67,11.36,5.57,99656.32,0.46,0,385.9,0.88
2012-02-04T18:00:00Z,23.86,11.87,5.38,99619.81,0.47,0,389.6,0.71
2012-02-04T19:00:00Z,23.76,11.94,5.46,99589.97,0.47,0,380.04,0.17
2012-02-04T20:00:00Z,23.79,11.96,6.08,99563.22,0.47,4.17,360.81,0.14
2012-02-04T21:00:00Z,23.57,12.29,6.81,99554.42,0.49,119.1,347.84,0.31
2012-02-04T22:00:00Z,25.74,12.23,7.76,99479.42,0.43,268.52,357.32,0.78
2012-02-04T23:00:00Z,25.54,12.85,8.18,99421.2,0.45,341.54,383.2,0.6
2012-02-05T00:00:00Z,27.41,13.18,8.75,99322.32,0.41,304.87,383.54,0.53
2012-02-05T01:00:00Z,28.95,13.27,9.55,99237.68,0.38,474.28,390.9,0.61
2012-02-05T02:00:00Z,30.31,12.85,11.29,99239.43,0.34,869.12,378.15,0.96
2012-02-05T03:00:00Z,30.15,14.18,9.98,99232.93,0.38,682.95,404.39,0.95
2012-02-05T04:00:00Z,28.42,13.82,7.92,99203.66,0.41,543.17,400.33,1
2012-02-05T05:00:00Z,22.42,15.96,8.56,99453.68,0.67,341.04,408.49,0.99
2012-02-05T06:00:00Z,18.29,13.82,7.76,99652.89,0.75,200.2,400.04,0.98
2012-02-05T07:00:00Z,18.24,13.29,6.17,99715.95,0.73,121.64,383.25,0.99
2012-02-05T08:00:00Z,18.63,12.44,5.55,99769.5,0.67,71.5,372.69,0.29
2012-02-05T09:00:00Z,19.6,11.32,6.12,99867.25,0.59,113.2,325.83,0.17
2012-02-05T10:00:00Z,18.06,9.69,6.27,100020.65,0.58,8.57,314.55,0.06
2012-02-05T11:00:00Z,18.01,9.19,6.41,100184.27,0.56,0,318.09,0.02
2012-02-05T12:00:00Z,16.24,8.98,6.37,100287.72,0.62,0,304.32,0.09
2012-02-05T13:00:00Z,15.84,9.29,6.18,100352.4,0.65,0,305.02,0.14
2012-02-05T14:00:00Z,15.45,9.38,5.91,100409.27,0.67,0,310.27,0.2
2012-02-05T15:00:00Z,14.13,9.39,5.78,100484.1,0.73,0,328.43,0.28
2012-02-05T16:00:00Z,14.01,9.34,5.59,100472.73,0.73,0,315.05,0.25
2012-02-05T17:00:00Z,13.8,9.27,5.45,100506.05,0.74,0,304.57,0.26
2012-02-05T18:00:00Z,12.78,8.81,5.47,100535.91,0.77,0,296.46,0.36
2012-02-05T19:00:00Z,12.66,8.77,5.42,100582.44,0.77,0,297.26,0.26
2012-02-05T20:00:00Z,12.78,8.74,5.33,100644.17,0.76,3.87,315.45,0.21
2012-02-05T21:00:00Z,12.72,8.65,5.61,100709.03,0.76,103.51,304.72,0.33
2012-02-05T22:00:00Z,14.88,8.57,5.41,100764.2,0.66,267.83,317.39,0.42
2012-02-05T23:00:00Z,15.08,8.18,4.88,100786.51,0.63,482.9,310.15,0.55
2012-02-06T00:00:00Z,17.35,7.48,4.28,100808.66,0.52,668.96,310,0.84
2012-02-06T01:00:00Z,18.53,6.94,4.13,100775.43,0.47,775.57,324.09,0.87
2012-02-06T02:00:00Z,18.71,7.02,4.01,100783.34,0.46,752.39,333.9,0.95
2012-02-06T03:00:00Z,20.41,7,3.97,100750.28,0.42,739.33,348.58,0.96
2012-02-06T04:00:00Z,20.47,6.99,3.88,100726.11,0.42,661.3,352.25,0.87
2012-02-06T05:00:00Z,20.65,7,3.53,100664.42,0.41,611.55,344.03,0.83
2012-02-06T06:00:00Z,21.21,7.3,3.31,100643.56,0.41,633.93,330,0.71
2012-02-06T07:00:00Z,21.29,7,3.03,100609.6,0.4,463.57,331.62,0.47
2012-02-06T08:00:00Z,21.24,7.12,2.63,100614.76,0.4,288.35,336.25,0.27
2012-02-06T09:00:00Z,21.32,8.14,1.52,100668.65,0.43,130.64,320.29,0.22
2012-02-06T10:00:00Z,17.78,8.2,2.14,100728.46,0.53,8.09,309.73,0.31
2012-02-06T11:00:00Z,17.19,9,1.83,100792,0.59,0,318.73,0.41
2012-02-06T12:00:00Z,15.45,9.75,2.22,100819.2,0.69,0,319.11,0.45
2012-02-06T13:00:00Z,15.67,9.73,3.02,100833.98,0.68,0,318.91,0.24
2012-02-06T14:00:00Z,15.37,10.09,3.49,100858.17,0.71,0,303.25,0.23
2012-02-06T15:00:00Z,14.71,10.91,3.39,100879.83,0.78,0,308.99,0.19
2012-02-06T16:00:00Z,14.41,11.17,3.05,100889.77,0.81,0,309.29,0.17
2012-02-06T17:00:00Z,14.2,11.23,2.67,100900.21,0.82,0,314.58,0.17
2012-02-06T18:00:00Z,13.18,10.95,2.73,100928.48,0.86,0,304.25,0.2
2012-02-06T19:00:00Z,13.14,10.75,2.77,100972.13,0.85,0,303.1,0.34
2012-02-06T20:00:00Z,13.31,10.71,2.63,101051.55,0.84,3.26,313.66,0.35
2012-02-06T21:00:00Z,13.43,10.67,2.88,101074.85,0.83,93.48,312.64,0.43
2012-02-06T22:00:00Z,15.75,11.29,3.52,101125.52,0.75,249.59,319.44,0.6
2012-02-06T23:00:00Z,15.85,11.11,4.04,101186.97,0.73,396.41,334.39,0.82
