timestamp,temp_c,dewpoint_temp_c,wind_speed,mean_sea_level_pressure,relative_humidity,surface_solar_radiation,surface_thermal_radiation,total_cloud_cover,temp_c_station
2020-11-03T16:00:00Z,21.63,11.95,7.83,101101.77,0.54,0,335.7,0.47,A
2020-11-03T17:00:00Z,21.35,12.01,7.7,101085.75,0.55,0,347.42,0.87,A
2020-11-03T18:00:00Z,21.46,12.1,7.58,101061.44,0.55,0,361.19,0.99,A
2020-11-03T19:00:00Z,21.04,12.05,6.68,101092.21,0.56,0,369.19,1,C
2020-11-03T20:00:00Z,20.73,12.46,5.04,101140.59,0.59,14.96,373.07,1,B
2020-11-03T21:00:00Z,20.51,12.58,4.42,101193.81,0.6,99.21,371.73,1,A
2020-11-03T22:00:00Z,21.01,12.94,4.27,101192.91,0.6,257.14,365.46,1,B
2020-11-03T23:00:00Z,20.75,13.19,3.28,101178.35,0.62,379.83,365.33,1,A
2020-11-04T00:00:00Z,19.87,13.4,3.2,101215.99,0.66,371.96,363.95,1,A
2020-11-04T01:00:00Z,18.69,14.41,3.28,101281.2,0.76,502.18,373.02,1,A
2020-11-04T02:00:00Z,17.28,14.92,3.76,101313.97,0.86,460.58,376.59,1,B
2020-11-04T03:00:00Z,16.92,14.6,4.55,101320.73,0.86,463.59,370.85,1,C
2020-11-04T04:00:00Z,15.83,13.62,5.53,101278.29,0.87,337.89,386.47,1,C
2020-11-04T05:00:00Z,14.48,12.24,5.92,101318.71,0.86,233.72,382.98,1,B
2020-11-04T06:00:00Z,14.05,11.26,5.71,101307.91,0.83,197.6,365.32,1,C
2020-11-04T07:00:00Z,13.75,10.5,5.31,101427.69,0.81,102.41,364.27,1,A
2020-11-04T08:00:00Z,13.37,10.03,4.86,101456.44,0.8,65.54,364.19,1,A
2020-11-04T09:00:00Z,13.18,9.73,4.4,101556.96,0.8,19.62,348.52,0.85,B
2020-11-04T10:00:00Z,12.93,9.62,4.28,101619.88,0.8,0,342.44,0.72,C
2020-11-04T11:00:00Z,12.52,9.55,4.17,101671.59,0.82,0,327.22,0.73,A
2020-11-04T12:00:00Z,11.86,9.08,5.46,101682.17,0.83,0,305.19,0.84,C
2020-11-04T13:00:00Z,11.47,8.99,5.74,101691.01,0.85,0,316.39,0.92,A
2020-11-04T14:00:00Z,11.08,8.88,6.22,101700.64,0.86,0,326.02,0.75,B
2020-11-04T15:00:00Z,10.77,8.91,6.34,101681.55,0.88,0,323.76,0.73,B
2020-11-04T16:00:00Z,10.63,8.68,6.53,101687.02,0.88,0,324.36,0.89,C
2020-11-04T17:00:00Z,10.49,7.88,6.44,101709.77,0.84,0,317.8,0.87,C
2020-11-04T18:00:00Z,10.53,6.62,6.43,101735.36,0.77,0,332.06,0.76,C
2020-11-04T19:00:00Z,10.25,5.77,6.02,101768.07,0.74,0,301.27,0.8,B
2020-11-04T20:00:00Z,10.48,5.19,6.26,101858.86,0.7,23.17,322.23,0.63,C
2020-11-04T21:00:00Z,11.14,4.62,6.8,101925.19,0.64,138.15,303.24,0.62,B
2020-11-04T22:00:00Z,11.89,3.93,6.76,102015.26,0.58,300.12,294.49,0.6,B
2020-11-04T23:00:00Z,12.51,4.59,7.25,102071.95,0.58,408.15,311.84,0.66,A
2020-11-05T00:00:00Z,13.03,4.13,7.42,102112.61,0.55,507.2,306.73,0.82,C
2020-11-05T01:00:00Z,13.65,4.09,7.69,102157.24,0.52,493.57,327.22,0.83,B
2020-11-05T02:00:00Z,13.78,3.83,7.47,102167.07,0.51,525.54,338.82,0.8,A
2020-11-05T03:00:00Z,14.06,4.15,7.12,102196.11,0.51,625.7,336.55,0.81,B
2020-11-05T04:00:00Z,14.21,4.1,6.95,102186.84,0.51,504.98,341.18,0.88,B
2020-11-05T05:00:00Z,14.26,4.36,6.63,102166.75,0.51,522.63,326.64,0.92,A
2020-11-05T06:00:00Z,14.07,4.63,6.35,102160.26,0.53,438.05,332.64,0.86,B
2020-11-05T07:00:00Z,13.33,4.88,5.85,102198.11,0.57,235.17,338.14,0.77,C
2020-11-05T08:00:00Z,12.64,4.98,5.39,102248.93,0.6,126.12,322.76,0.71,C
2020-11-05T09:00:00Z,11.98,5.21,4.26,102275.55,0.63,30.84,312.38,0.72,A
2020-11-05T10:00:00Z,11.37,5.92,3.9,102321.39,0.69,0,319.59,0.99,B
2020-11-05T11:00:00Z,11.26,6.1,3.67,102348.28,0.71,0,320.13,1,C
2020-11-05T12:00:00Z,11.07,6.37,3.38,102346.22,0.73,0,320.2,1,C
2020-11-05T13:00:00Z,10.86,6.27,3.03,102326.77,0.73,0,319.1,0.99,B
2020-11-05T14:00:00Z,10.61,6.41,2.52,102255.7,0.75,0,300.76,0.98,B
2020-11-05T15:00:00Z,10.65,6.56,2.14,102166.66,0.76,0,302.15,0.97,B
2020-11-05T16:00:00Z,10.88,6.72,2.02,102102.16,0.75,0,314.79,0.95,B
2020-11-05T17:00:00Z,10.94,6.89,2.16,102098.28,0.76,0,305.31,0.95,C
2020-11-05T18:00:00Z,10.99,7.22,2.31,102058.57,0.78,0,310.79,0.99,A
2020-11-05T19:00:00Z,10.75,7.53,2.78,102114.05,0.8,0,327.84,0.87,A
2020-11-05T20:00:00Z,11.12,7.87,3.33,102138,0.8,26.37,321.5,0.78,C
2020-11-05T21:00:00Z,11.58,7.9,4.21,102178.1,0.78,130.76,320.62,0.81,C
2020-11-05T22:00:00Z,12.34,7.25,4.72,102200.19,0.71,314.63,320.15,0.79,B
2020-11-05T23:00:00Z,12.79,7.33,4.42,102205.44,0.69,496,337.25,0.93,A
2020-11-06T00:00:00Z,13.15,7.58,4.3,102180.37,0.69,496.29,340.08,0.94,C
2020-11-06T01:00:00Z,13.99,7.74,4.28,102154.11,0.66,563.8,347.82,0.97,C
2020-11-06T02:00:00Z,14.43,8.15,4.35,102115.32,0.66,585.04,348.28,0.97,C
2020-11-06T03:00:00Z,14.82,8.14,4.41,102060.64,0.64,555.15,356.64,1,B
2020-11-06T04:00:00Z,14.86,8.2,4.32,102042.41,0.64,429.26,359.18,0.99,A
2020-11-06T05:00:00Z,14.75,8.44,4.41,102003.83,0.66,378.1,361.11,0.99,C
2020-11-06T06:00:00Z,14.61,8.62,4.82,101974.91,0.67,287.17,351.6,0.98,A
2020-11-06T07:00:00Z,14.13,8.57,5.02,102032.76,0.69,124.32,357.79,0.95,B
2020-11-06T08:00:00Z,13.57,8.55,4.72,102072.65,0.72,92.81,356.42,0.94,A
2020-11-06T09:00:00Z,13.14,8.46,4.37,102116.8,0.73,29.39,347.46,0.95,C
2020-11-06T10:00:00Z,12.78,8.4,4.11,102141.25,0.75,0,341.95,0.83,B
2020-11-06T11:00:00Z,12.56,8.35,4.36,102215.06,0.75,0,321.42,0.63,B
2020-11-06T12:00:00Z,12.24,8.83,4.63,102235.47,0.8,0,333.43,0.53,B
2020-11-06T13:00:00Z,11.82,9.21,4.69,102258.44,0.84,0,327.38,0.56,B
2020-11-06T14:00:00Z,11.37,9.4,4.63,102252.66,0.88,0,327.86,0.52,B
2020-11-06T15:00:00Z,11.31,9.23,4.85,102222.38,0.87,0,349.27,0.74,B
2020-11-06T16:00:00Z,10.96,8.09,5.25,102240.84,0.82,0,327.29,1,A
2020-11-06T17:00:00Z,10.78,6.91,5.62,102271.29,0.77,0,345.76,0.93,A
2020-11-06T18:00:00Z,10.58,5.99,5.14,102330.82,0.73,0,333.04,0.91,C
2020-11-06T19:00:00Z,10.37,5.46,4.68,102391.12,0.72,0,328.86,0.81,A
2020-11-06T20:00:00Z,10.92,5.51,4.59,102492.5,0.69,22.88,323.25,0.86,A
2020-11-06T21:00:00Z,11.61,5.31,4.86,102556.66,0.65,89.43,328.28,0.89,B
2020-11-06T22:00:00Z,12.59,4.63,4.64,102652.75,0.58,173.86,339.36,0.97,A
2020-11-06T23:00:00Z,12.99,4.56,4.82,102688.85,0.57,323.79,336.42,0.97,A
2020-11-07T00:00:00Z,13.53,4.66,4.94,102747.67,0.55,400.87,341.67,0.98,B
2020-11-07T01:00:00Z,14.23,4.76,5.03,102752.46,0.53,575.34,342.46,0.99,A
2020-11-07T02:00:00Z,14.59,4.88,4.96,102781.51,0.52,615.36,342.32,0.98,B
2020-11-07T03:00:00Z,14.95,5.15,4.86,102748.1,0.52,688.32,341.74,0.93,B
2020-11-07T04:00:00Z,14.86,5.24,5.02,102711.31,0.53,618.46,339.52,0.99,A
2020-11-07T05:00:00Z,14.88,5.39,5.16,102691.43,0.53,586.99,326.74,0.99,B
2020-11-07T06:00:00Z,14.75,5.36,5.27,102679.55,0.53,520.8,323.24,0.92,B
2020-11-07T07:00:00Z,14.29,5,5.27,102719.51,0.54,326.1,325.71,0.88,B
2020-11-07T08:00:00Z,13.2,4.69,5.21,102767.34,0.56,200.3,307.08,0.9,B
2020-11-07T09:00:00Z,11.97,4.89,4.68,102813.7,0.62,51.32,300.19,0.86,B
2020-11-07T10:00:00Z,11.21,5,3.83,102863.61,0.66,0,312.16,0.59,C
2020-11-07T11:00:00Z,10.56,5.07,3.53,102877.2,0.69,0,283.53,0.4,B
2020-11-07T12:00:00Z,10.28,5.25,3.49,102907.28,0.71,0,286.49,0.46,B
2020-11-07T13:00:00Z,9.7,5.37,3.05,102892.04,0.74,0,271.99,0.5,B
2020-11-07T14:00:00Z,9.25,5.47,2.77,102856.93,0.77,0,281.5,0.45,A
2020-11-07T15:00:00Z,8.78,5.48,2.57,102779.03,0.8,0,273.8,0.42,B
2020-11-07T16:00:00Z,8.59,5.51,2.43,102732.12,0.81,0,276.03,0.33,A
2020-11-07T17:00:00Z,8.12,5.53,2.61,102717.25,0.84,0,270.37,0.14,C
2020-11-07T18:00:00Z,7.45,5.25,2.52,102696.49,0.86,0,262.7,0.01,A
2020-11-07T19:00:00Z,6.61,4.86,2.54,102724.54,0.89,0,262.59,0,C
2020-11-07T20:00:00Z,8.35,6.46,2.44,102759.21,0.88,46.89,262.59,0,A
2020-11-07T21:00:00Z,10.53,6.9,2.42,102811.26,0.78,231.48,266.3,0,C
2020-11-07T22:00:00Z,12.45,7.15,2.47,102803,0.7,449.39,270.5,0,A
2020-11-07T23:00:00Z,13.73,7.38,1.96,102762.86,0.65,656.81,275.84,0,C
2020-11-08T00:00:00Z,15.02,7.61,1.31,102750.83,0.61,829.19,282.46,0,B
2020-11-08T01:00:00Z,16.7,7.92,0.61,102708.02,0.56,951.4,290.54,0,C
2020-11-08T02:00:00Z,18.1,8.68,0.76,102646.14,0.54,1013.08,298.75,0,A
2020-11-08T03:00:00Z,18.92,8.96,1.3,102604.66,0.52,948.88,314.39,0,A
2020-11-08T04:00:00Z,19.52,9.68,1.85,102527.09,0.53,849.96,326.9,0,B
2020-11-08T05:00:00Z,19.83,10.14,2.42,102456.91,0.54,731.08,333.25,0,B
2020-11-08T06:00:00Z,19.87,10.45,2.98,102408.96,0.55,537.57,349.61,0,A
2020-11-08T07:00:00Z,19.83,11.03,3.24,102379.06,0.57,455.72,312.42,0,C
2020-11-08T08:00:00Z,19.02,11.56,3.04,102384.43,0.62,250.49,308.68,0,B
2020-11-08T09:00:00Z,17.27,11.38,2.62,102403.19,0.68,60.72,306.02,0,B
2020-11-08T10:00:00Z,15.31,10.84,2.46,102414.09,0.75,0,302.94,0,B
2020-11-08T11:00:00Z,14.82,10.55,2.08,102453.8,0.76,0,300.04,0,A
2020-11-08T12:00:00Z,14.33,10.52,1.63,102448.43,0.78,0,297.34,0,B
2020-11-08T13:00:00Z,13.09,10.23,1.62,102439.19,0.83,0,295.75,0,C
2020-11-08T14:00:00Z,11.75,9.81,1.52,102425.6,0.88,0,294.57,0,C
2020-11-08T15:00:00Z,11,9.56,1.45,102372.92,0.91,0,293.49,0,A
2020-11-08T16:00:00Z,10.46,9.4,1.37,102350.24,0.93,0,292.04,0.36,B
2020-11-08T17:00:00Z,9.91,9.11,1.47,102332.16,0.95,0,290.66,0.36,A
2020-11-08T18:00:00Z,9.58,9.01,1.62,102306,0.96,0,289.73,0.07,C
2020-11-08T19:00:00Z,9.44,8.92,1.8,102339.95,0.97,0,292.34,0,A
2020-11-08T20:00:00Z,11.14,10.17,2.25,102390.4,0.94,47.06,292.34,0,A
2020-11-08T21:00:00Z,14.32,11.51,2.27,102436.54,0.83,229.34,295.24,0,A
2020-11-08T22:00:00Z,18.37,12.23,2.31,102423.95,0.67,444.73,302.09,0,B
2020-11-08T23:00:00Z,20.44,11.78,3.39,102400.77,0.58,648.25,308.52,0,A
2020-11-09T00:00:00Z,21.86,11.88,3.89,102346.77,0.53,820.2,314.46,0,A
2020-11-09T01:00:00Z,23.52,11.75,3.82,102258.14,0.48,943.97,320.47,0,A
2020-11-09T02:00:00Z,24.74,11.35,3.27,102198.32,0.43,1009.95,325.93,0,A
2020-11-09T03:00:00Z,25.54,10.78,2.54,102106.35,0.4,1013.67,329.89,0.02,B
2020-11-09T04:00:00Z,25.84,10.29,1.99,102023.07,0.38,955.85,331.84,0.02,B
2020-11-09T05:00:00Z,25.85,10.07,1.54,101931.57,0.37,830.39,333.05,0.05,C
2020-11-09T06:00:00Z,25.94,9.83,1.2,101871.22,0.36,674.75,334.39,0.25,C
2020-11-09T07:00:00Z,25.41,9.62,0.67,101892.7,0.37,455.7,335.56,0.53,C
2020-11-09T08:00:00Z,24.56,9.63,0.75,101900.72,0.39,242.79,331.85,0.8,C
2020-11-09T09:00:00Z,21.41,11.39,2.3,101944.14,0.53,57.96,329.28,0.63,A
2020-11-09T10:00:00Z,19.56,13.12,3.13,101946.81,0.66,0,322.51,0.16,A
2020-11-09T11:00:00Z,18.43,13.54,3.47,101982.2,0.73,0,318.93,0.02,A
2020-11-09T12:00:00Z,17.5,13.45,3.51,101963.17,0.77,0,314.91,0,A
2020-11-09T13:00:00Z,16.68,13.33,3.47,101936.31,0.81,0,310.74,0.01,B
2020-11-09T14:00:00Z,15.96,13.03,3.29,101882.52,0.83,0,306.05,0.33,B
2020-11-09T15:00:00Z,15.59,12.6,3.06,101821.33,0.82,0,304.31,0.85,C
2020-11-09T16:00:00Z,14.99,11.84,3.04,101800.55,0.81,0,306.88,0.86,A
2020-11-09T17:00:00Z,14.76,11.12,3.16,101770.3,0.79,0,311.98,0.78,B
2020-11-09T18:00:00Z,14.99,10.4,3.39,101760.65,0.74,0,311.96,0.83,C
2020-11-09T19:00:00Z,15.32,9.85,3.75,101807.85,0.7,0,313.34,0.72,A
2020-11-09T20:00:00Z,16.61,10.15,4.48,101837.03,0.66,47.43,304.22,0.11,A
2020-11-09T21:00:00Z,19.07,10.61,5.37,101862.84,0.58,225.04,306.67,0.02,B
2020-11-09T22:00:00Z,22.27,11.04,5.63,101833.06,0.49,443.11,311.63,0.02,C
2020-11-09T23:00:00Z,24.02,11.46,6.36,101782.64,0.45,647.67,317.95,0.01,C
2020-11-10T00:00:00Z,25.35,11.55,6.45,101731.35,0.42,819.74,324.08,0.02,C
2020-11-10T01:00:00Z,26.88,10.72,6.08,101663.52,0.36,941.19,330.65,0.03,A
2020-11-10T02:00:00Z,27.85,10.83,5.46,101596.37,0.35,1005.63,336.46,0.01,A
2020-11-10T03:00:00Z,28.28,11.42,4.99,101484.71,0.35,1006.47,342.56,0.02,A
2020-11-10T04:00:00Z,28.65,12.01,4.68,101412.5,0.36,945.4,348.46,0.04,A
2020-11-10T05:00:00Z,28.89,12.04,4.39,101298.93,0.35,824.08,354.86,0.02,C
2020-11-10T06:00:00Z,28.78,12.09,4.2,101244.81,0.36,643.97,358.39,0.05,C
2020-11-10T07:00:00Z,28.4,12.17,3.8,101261.76,0.37,458.54,359.08,0.03,A
2020-11-10T08:00:00Z,27.12,12.46,3.56,101236.54,0.4,242.95,353.03,0.08,C
2020-11-10T09:00:00Z,25.31,13.02,3.82,101277.57,0.46,63.77,349.05,0.04,A
2020-11-10T10:00:00Z,23.49,13.46,3.61,101297.55,0.53,0,347.4,0.04,C
2020-11-10T11:00:00Z,22.34,13.37,3.85,101293.08,0.57,0,353.08,0.15,C
2020-11-10T12:00:00Z,21.54,13.12,4.35,101272.13,0.59,0,343.28,0.47,C
2020-11-10T13:00:00Z,20.97,12.86,4.75,101206.12,0.6,0,343.9,0.54,B
2020-11-10T14:00:00Z,21,12.15,4.98,101134.72,0.57,0,338.85,0.5,A
2020-11-10T15:00:00Z,21.23,11.58,5.65,101023.27,0.54,0,342.08,0.96,A
2020-11-10T16:00:00Z,21.97,11.11,6.35,100941.49,0.5,0,353.47,0.98,A
2020-11-10T17:00:00Z,22.22,10.79,7.05,101002.72,0.48,0,354.99,1,B
2020-11-10T18:00:00Z,22.3,10.53,7.54,100989.75,0.47,0,356.03,1,C
2020-11-10T19:00:00Z,22.09,10.49,7.72,100990.36,0.48,0,345.6,1,B
2020-11-10T20:00:00Z,22.13,10.85,7.68,100993.2,0.49,32.42,348.85,1,C
2020-11-10T21:00:00Z,22.33,10.99,7.5,101063.23,0.49,159.96,350.31,1,A
2020-11-10T22:00:00Z,23.56,11.14,6.73,101027.89,0.46,247.79,354.13,1,C
2020-11-10T23:00:00Z,23.69,12.02,7.3,100970.74,0.48,284.16,365.26,1,A
2020-11-11T00:00:00Z,23.36,11.97,7.57,100961.11,0.49,252.87,377.32,1,B
2020-11-11T01:00:00Z,23.32,12.39,8.26,100877.02,0.5,209.54,377.93,1,B
2020-11-11T02:00:00Z,24.75,12.87,7.44,100871.97,0.48,484.42,378.02,1,A
2020-11-11T03:00:00Z,25.45,12.7,6.46,100889.81,0.45,610.86,380.5,1,B
2020-11-11T04:00:00Z,24.53,13.1,4.84,100854.1,0.49,513.88,382.34,1,A
2020-11-11T05:00:00Z,24.21,14.32,4.48,100777.58,0.54,466.4,384.04,1,A
2020-11-11T06:00:00Z,23.82,14.9,4.99,100622.28,0.57,389.79,387.92,1,C
2020-11-11T07:00:00Z,23.06,14.55,5.23,100544.16,0.59,123.73,386.81,1,A
2020-11-11T08:00:00Z,21.98,14.3,5.47,100526.92,0.62,119.01,367.99,0.99,B
2020-11-11T09:00:00Z,20.67,15.16,5.72,100557.98,0.71,20.51,382.66,1,A
2020-11-11T10:00:00Z,20.23,15.39,8.11,100527.38,0.74,0,387.1,1,A
2020-11-11T11:00:00Z,20.07,15.51,7.01,100555.12,0.75,0,372.45,1,C
2020-11-11T12:00:00Z,20.18,15.22,6.12,100541.21,0.73,0,376.89,0.98,B
2020-11-11T13:00:00Z,19.96,14.96,5.87,100461.18,0.73,0,376.91,0.92,A
2020-11-11T14:00:00Z,19.83,14.85,6.01,100375.66,0.73,0,374.61,0.58,C
2020-11-11T15:00:00Z,19.72,14.94,6.04,100305.8,0.74,0,363.91,0.26,C
2020-11-11T16:00:00Z,19.51,15.15,6.02,100255.17,0.76,0,376.05,0.17,B
2020-11-11T17:00:00Z,19.37,15.45,5.02,100222.81,0.78,0,359.46,0.15,B
2020-11-11T18:00:00Z,19.21,15.74,4.08,100205.55,0.8,0,365.66,0.09,B
2020-11-11T19:00:00Z,18.99,15.82,3.77,100248.67,0.82,0,328.85,0.06,A
2020-11-11T20:00:00Z,19.09,15.99,4.13,100318.69,0.82,40.91,335.43,0.16,B
2020-11-11T21:00:00Z,19.86,15.08,4.82,100363.76,0.74,166.6,351.31,0.52,C
2020-11-11T22:00:00Z,20.57,14.47,3.92,100349.42,0.68,295,362.52,0.32,B
2020-11-11T23:00:00Z,20.88,13.9,4.4,100333.36,0.64,435.5,360.28,0.46,A
2020-11-12T00:00:00Z,21.67,13.72,4.99,100356.15,0.61,583.55,363.95,0.58,C
2020-11-12T01:00:00Z,22.07,13.27,5.14,100304.09,0.57,585.51,363.91,0.77,A
2020-11-12T02:00:00Z,22.62,13.18,5.05,100255.43,0.55,730.48,376.89,0.83,C
2020-11-12T03:00:00Z,22.21,12.99,5.61,100232.74,0.56,480.54,383.69,0.92,C
2020-11-12T04:00:00Z,21.66,13.09,6.23,100229.76,0.58,432.61,383.34,0.96,B
2020-11-12T05:00:00Z,21.44,13.14,5.88,100209.63,0.59,480.11,378.89,0.9,A
2020-11-12T06:00:00Z,21.11,12.9,5.49,100209.41,0.59,363.65,378.76,0.89,B
2020-11-12T07:00:00Z,20.79,12.43,5.41,100238.33,0.59,256.19,374.39,0.91,B
2020-11-12T08:00:00Z,20.05,12.07,4.88,100286.56,0.6,128.74,365.41,0.98,B
2020-11-12T09:00:00Z,19.18,11.89,4.27,100373.56,0.63,36.88,375.76,0.99,A
2020-11-12T10:00:00Z,18.36,12.04,3.05,100417.19,0.67,0.04,369.74,1,A
2020-11-12T11:00:00Z,18,12.04,3.3,100486.63,0.68,0,366.47,0.99,C
2020-11-12T12:00:00Z,17.35,11.91,3.33,100524.63,0.7,0,363.52,0.96,B
2020-11-12T13:00:00Z,16.78,11.79,3.4,100515.97,0.72,0,356.7,0.84,C
2020-11-12T14:00:00Z,16.08,11.44,3.65,100487.12,0.74,0,349.99,0.87,A
2020-11-12T15:00:00Z,15.82,11.1,3.92,100455.08,0.73,0,365.39,0.91,A
2020-11-12T16:00:00Z,15.26,10.74,3.56,100437.03,0.74,0,341.17,0.93,B
2020-11-12T17:00:00Z,14.57,10.78,2.99,100416.86,0.78,0,330.91,0.83,B
2020-11-12T18:00:00Z,14.55,10.85,2.74,100418.99,0.78,0,347.98,0.76,A
2020-11-12T19:00:00Z,14.28,10.69,2.61,100429.21,0.79,0,348.15,0.7,B
2020-11-12T20:00:00Z,14.81,10.76,2.86,100465.78,0.77,28.38,345.94,0.83,A
2020-11-12T21:00:00Z,15.45,10.14,3.31,100495.46,0.71,140.5,343.3,0.77,C
2020-11-12T22:00:00Z,16.26,9.63,3.63,100537.77,0.65,307.59,337.52,0.93,A
2020-11-12T23:00:00Z,16.8,9.61,3.86,100533.98,0.63,385.78,346.34,0.95,C
2020-11-13T00:00:00Z,17.53,9.73,3.74,100509.37,0.6,507.48,346.35,0.97,B
2020-11-13T01:00:00Z,18.16,9.34,3.27,100515.38,0.56,433.09,364.97,0.98,C
2020-11-13T02:00:00Z,18.97,9.46,3.11,100480.32,0.54,620.32,363.72,0.77,B
2020-11-13T03:00:00Z,19.61,9.46,3.4,100435.81,0.52,585.27,370.39,0.78,B
2020-11-13T04:00:00Z,19.58,9.38,3.68,100411.53,0.52,454.12,367.57,0.76,C
2020-11-13T05:00:00Z,19.55,10.04,3.94,100387,0.54,388.06,356.64,0.8,C
2020-11-13T06:00:00Z,19.07,10.2,4.1,100394.1,0.56,339.53,355.87,0.66,B
2020-11-13T07:00:00Z,18.62,10.61,4.18,100435.73,0.6,281.46,347.22,0.75,A
2020-11-13T08:00:00Z,17.41,10.82,3.89,100526.4,0.65,90.78,366.95,0.66,C
2020-11-13T09:00:00Z,16.04,11.59,3.34,100626.49,0.75,19.38,361.19,0.74,C
2020-11-13T10:00:00Z,15.12,12.02,3.77,100710.63,0.82,0.06,368.44,0.91,B
2020-11-13T11:00:00Z,14.47,11.8,3.44,100802.08,0.84,0,367.13,0.97,A
2020-11-13T12:00:00Z,13.94,11.66,3.15,100834.99,0.86,0,357.64,0.99,A
2020-11-13T13:00:00Z,13.88,11.65,2.94,100871.22,0.86,0,371.72,0.99,B
2020-11-13T14:00:00Z,13.57,11.56,2.67,100867.03,0.88,0,367.02,1,A
2020-11-13T15:00:00Z,13.3,11.37,2.11,100807.18,0.88,0,363.66,1,C
2020-11-13T16:00:00Z,13.16,11.19,1.65,100787.97,0.88,0,362.13,0.98,B
2020-11-13T17:00:00Z,13.04,11,1.5,100774,0.87,0,361.06,0.92,B
2020-11-13T18:00:00Z,12.95,10.89,1.49,100763.4,0.87,0,354.95,0.88,A
2020-11-13T19:00:00Z,12.58,10.9,1.47,100817.74,0.89,0,352.66,0.89,C
2020-11-13T20:00:00Z,12.82,11.08,1.66,100870.39,0.89,27.38,335.87,0.92,B
2020-11-13T21:00:00Z,13.47,11.04,2.26,100962.46,0.85,113.81,352.97,0.71,A
2020-11-13T22:00:00Z,14.59,10.78,2.47,101020.41,0.78,272.98,336.56,0.81,C
2020-11-13T23:00:00Z,15.18,10.54,2.55,101049.6,0.74,428.1,320.89,0.88,A
2020-11-14T00:00:00Z,16.37,10.17,2.7,101054.25,0.67,592.63,346.02,0.97,A
2020-11-14T01:00:00Z,17.24,9.8,2.56,101034.84,0.62,537.85,350.54,0.98,A
2020-11-14T02:00:00Z,18.1,9.64,2.09,101008.6,0.58,486.07,360.71,0.95,B
2020-11-14T03:00:00Z,18.74,9.9,2.38,101014.23,0.56,523.33,364.08,0.9,C
2020-11-14T04:00:00Z,19.08,10.11,1.66,100987.07,0.56,486.75,367.79,0.42,A
2020-11-14T05:00:00Z,19.21,10.3,0.8,100915.46,0.56,473.63,366.1,0.06,A
2020-11-14T06:00:00Z,19.17,10.45,1.69,100936.45,0.57,420.92,361.71,0.1,C
2020-11-14T07:00:00Z,18.74,10.35,2.35,100973.2,0.58,453.21,317.3,0.17,A
2020-11-14T08:00:00Z,17.57,9.96,3,101034.9,0.61,209.81,331.28,0.07,A
2020-11-14T09:00:00Z,16.28,10.32,3.07,101113.12,0.68,73.05,312.11,0.06,B
2020-11-14T10:00:00Z,15.18,10.66,3.34,101154.77,0.74,0.14,313.06,0.61,B
2020-11-14T11:00:00Z,14.53,10.96,2.64,101275.13,0.79,0,327.58,0.71,C
2020-11-14T12:00:00Z,14.08,11.16,2.44,101251.68,0.83,0,333.22,0.61,A
2020-11-14T13:00:00Z,12.94,10.91,1.81,101256.54,0.87,0,306.69,0.02,C
2020-11-14T14:00:00Z,12.48,10.95,1.7,101207.31,0.9,0,302.43,0,A
2020-11-14T15:00:00Z,12.18,10.91,1.83,101119.12,0.92,0,301.95,0,B
2020-11-14T16:00:00Z,11.46,10.32,2.06,101038.99,0.93,0,301.36,0,A
2020-11-14T17:00:00Z,11.84,10.4,2.47,100979.54,0.91,0,300.93,0,B
2020-11-14T18:00:00Z,11.84,9.94,2.94,100947.78,0.88,0,300.93,0.05,C
2020-11-14T19:00:00Z,12.1,9.27,2.82,100946.99,0.83,0,303.27,0.29,B
2020-11-14T20:00:00Z,14.08,9.82,2.83,100977.48,0.76,49.13,313.87,0.17,C
2020-11-14T21:00:00Z,16.02,10.53,3.9,100969.54,0.7,199.13,324.93,0.49,C
2020-11-14T22:00:00Z,18.56,10.67,4.79,101080.11,0.6,388.54,329.96,0.86,A
2020-11-14T23:00:00Z,20.87,11.38,6.11,101032.18,0.55,563.2,332.27,0.86,A
2020-11-15T00:00:00Z,21.94,10.64,8.16,100864.62,0.49,501.73,358.2,0.58,C
2020-11-15T01:00:00Z,24.26,10.26,9.38,100727.47,0.41,685.26,355.21,0.44,A
2020-11-15T02:00:00Z,26.11,10.3,9.59,100674.63,0.37,860.04,361.53,0.44,A
2020-11-15T03:00:00Z,27.32,10.55,10.29,100596.15,0.35,894.34,352.25,0.87,A
2020-11-15T04:00:00Z,28.19,10.73,9.83,100474.09,0.34,780.31,362.46,0.55,A
2020-11-15T05:00:00Z,28.4,10.34,10,100456.28,0.32,681.54,370.53,0.27,A
2020-11-15T06:00:00Z,28.72,10.1,10.87,100380.99,0.31,498.35,382.31,0.45,B
2020-11-15T07:00:00Z,28.8,9.78,10.12,100365.24,0.31,378.57,369.43,0.95,C
2020-11-15T08:00:00Z,28.56,9.21,8.9,100337.68,0.3,176.83,382.87,0.77,B
2020-11-15T09:00:00Z,27.8,9.33,8.03,100363.83,0.31,58.75,374.37,0.37,B
2020-11-15T10:00:00Z,27.58,7.08,9.11,100196.65,0.27,0.27,358.3,0.42,B
2020-11-15T11:00:00Z,27.34,7.33,8.62,100170.53,0.28,0,370.56,0.4,A
2020-11-15T12:00:00Z,27.2,8.71,8.87,100024.37,0.31,0,359.05,0.12,B
2020-11-15T13:00:00Z,28.05,8.64,9.94,100043.29,0.3,0,350,0.5,B
