timestamp,temp,dewpoint_temp,wind_speed,mean_sea_level_pressure,relative_humidity,surface_solar_radiation,surface_thermal_radiation,total_cloud_cover,temp_station
2018-01-28T22:00:00Z,28.76,18.82,7.89,100625.5,0.55,327.51,394.75,0.37,B
2018-01-28T23:00:00Z,29.46,19.02,8.07,100630.36,0.53,518.25,400.86,0.39,C
2018-01-29T00:00:00Z,30.85,19.15,8.01,100619.16,0.5,568.19,407.2,0.43,B
2018-01-29T01:00:00Z,31.52,19.03,7.42,100599.96,0.47,722.18,418.85,0.79,B
2018-01-29T02:00:00Z,31.69,19.18,6.71,100554.2,0.47,523.8,434.22,0.87,B
2018-01-29T03:00:00Z,31.45,20.12,4.56,100575.21,0.51,641.39,438.82,0.78,A
2018-01-29T04:00:00Z,29.29,19.82,2.36,100502.95,0.57,576.32,439.49,0.84,C
2018-01-29T05:00:00Z,28.09,19.9,5.41,100518.95,0.61,568.47,428.73,0.75,B
2018-01-29T06:00:00Z,23.56,20.31,7.38,100558.38,0.82,286.82,432.91,0.83,C
2018-01-29T07:00:00Z,22.94,19.82,5.92,100685.81,0.83,266.62,417.59,0.81,A
2018-01-29T08:00:00Z,21.96,19.39,5,100726.8,0.85,147.93,415.81,0.81,A
2018-01-29T09:00:00Z,22.11,19.66,4.37,100821.26,0.86,60.58,415.07,1,B
2018-01-29T10:00:00Z,20.64,19.01,3.22,100915.56,0.9,3.04,413.52,1,A
2018-01-29T11:00:00Z,19.91,18.67,4.45,101011.24,0.93,0,411.39,1,B
2018-01-29T12:00:00Z,18.79,17.56,5.61,101043.65,0.93,0,408.96,1,A
2018-01-29T13:00:00Z,18.54,17.41,5.09,100994.47,0.93,0,404.65,1,B
2018-01-29T14:00:00Z,17.93,16.94,4.7,100954.12,0.94,0,399.87,1,B
2018-01-29T15:00:00Z,16.82,15.72,5.05,100922.02,0.93,0,394.95,1,A
2018-01-29T16:00:00Z,16.64,15.49,5.21,100902.34,0.93,0,390.26,1,C
2018-01-29T17:00:00Z,16.2,14.82,4.98,100938.03,0.92,0,386.11,1,B
2018-01-29T18:00:00Z,15.84,13.89,4.88,100957.82,0.88,0,382.61,1,C
2018-01-29T19:00:00Z,15.93,13.9,4.75,101027.39,0.88,0,385.29,1,B
2018-01-29T20:00:00Z,15.85,13.43,4.9,101092.12,0.86,0.73,384.71,1,A
2018-01-29T21:00:00Z,16.01,13.28,5.04,101149.98,0.84,6.3,381.82,0.98,B
2018-01-29T22:00:00Z,16.33,12.64,4.42,101212.43,0.79,34.18,381.46,0.97,C
2018-01-29T23:00:00Z,16.85,11.26,5.19,101237.44,0.7,164.69,373.46,0.96,C
2018-01-30T00:00:00Z,17.81,9.65,6.19,101191.34,0.59,266.62,371.75,0.98,A
2018-01-30T01:00:00Z,18.05,9.43,6.7,101216.53,0.57,315.75,375.06,1,C
2018-01-30T02:00:00Z,18.84,9.48,7.01,101218.25,0.55,463.78,372.26,1,C
2018-01-30T03:00:00Z,18.91,9.17,7.28,101215.09,0.53,467.78,374.05,1,B
2018-01-30T04:00:00Z,18.74,9.36,7.31,101201.07,0.54,413.26,372.69,1,A
2018-01-30T05:00:00Z,18.88,9.09,7.15,101188.55,0.53,483.54,365.01,1,B
2018-01-30T06:00:00Z,17.99,8.9,7.23,101188.29,0.55,318.44,369.42,1,B
2018-01-30T07:00:00Z,17.84,9.55,7.42,101183.18,0.58,306.64,359.18,1,C
2018-01-30T08:00:00Z,17.35,9.55,7.38,101226.83,0.6,200.15,355.26,1,A
2018-01-30T09:00:00Z,17.49,8.89,6.62,101268.18,0.57,80.82,355.55,1,C
2018-01-30T10:00:00Z,16.31,7.98,6.43,101327.96,0.58,5.63,365.18,1,C
2018-01-30T11:00:00Z,16.02,7.88,6.18,101377.4,0.58,0,352.56,1,A
2018-01-30T12:00:00Z,15.34,8.04,5.98,101405.11,0.62,0,345.14,0.98,B
2018-01-30T13:00:00Z,15.39,8.16,5.62,101399.26,0.62,0,358.24,0.95,C
2018-01-30T14:00:00Z,14.93,8.47,5.3,101390.07,0.65,0,337.25,0.95,A
2018-01-30T15:00:00Z,14.56,8.18,5.15,101349.16,0.66,0,330.74,0.88,C
2018-01-30T16:00:00Z,14.61,8.05,5.49,101318.97,0.65,0,342.95,0.92,B
2018-01-30T17:00:00Z,14.29,8.09,6.08,101326.76,0.66,0,328.91,0.87,A
2018-01-30T18:00:00Z,14.15,7.7,6.35,101312.73,0.65,0,335.42,0.88,C
2018-01-30T19:00:00Z,14.26,7.64,6.22,101361.91,0.64,0,336.24,0.93,B
2018-01-30T20:00:00Z,14.33,7.89,6.41,101401.61,0.65,3.16,352.32,0.97,B
2018-01-30T21:00:00Z,14.37,7.95,6.23,101470.36,0.65,43.47,351.75,0.92,A
2018-01-30T22:00:00Z,15.92,7.74,6.48,101508.42,0.58,118.7,358.92,0.97,B
2018-01-30T23:00:00Z,16.51,8.21,6.74,101526.62,0.58,263.76,352.94,0.79,A
2018-01-31T00:00:00Z,16.89,9,7.44,101536.99,0.6,379.45,355.05,0.91,C
2018-01-31T01:00:00Z,17.13,8.34,7.65,101565.83,0.56,444.31,346.99,0.79,C
2018-01-31T02:00:00Z,17.43,7.18,7.51,101585.12,0.51,474.04,365.78,0.98,C
2018-01-31T03:00:00Z,17.61,6.32,7.26,101583.55,0.47,455.83,367.64,0.97,C
2018-01-31T04:00:00Z,17.49,6.27,7.23,101579.93,0.48,487.75,360.15,0.95,A
2018-01-31T05:00:00Z,17.56,6.35,7.19,101573.79,0.48,575.3,351.53,0.97,B
2018-01-31T06:00:00Z,16.9,6.11,7.1,101556.86,0.49,534.93,349.25,0.97,A
2018-01-31T07:00:00Z,16.89,6.04,6.86,101551.56,0.49,262.8,350.97,0.97,A
2018-01-31T08:00:00Z,16.45,5.88,6.58,101533.39,0.5,199.41,347.9,0.9,C
2018-01-31T09:00:00Z,16.6,5.72,6.01,101557.19,0.49,84.89,344.55,0.88,A
2018-01-31T10:00:00Z,14.81,5.34,5.24,101598.97,0.53,8.26,330.64,0.78,C
2018-01-31T11:00:00Z,14.36,5.4,4.85,101638.08,0.55,0,333.39,0.47,A
2018-01-31T12:00:00Z,13.58,5.57,4.26,101660.6,0.58,0,342.06,0.26,B
2018-01-31T13:00:00Z,13.13,5.69,4.14,101658.16,0.61,0,299.69,0.05,C
2018-01-31T14:00:00Z,12.15,5.78,3.79,101650.89,0.65,0,274.34,0.09,A
2018-01-31T15:00:00Z,11.22,5.95,3.48,101611.48,0.7,0,273.37,0.03,B
2018-01-31T16:00:00Z,11.44,6.17,3.34,101582.12,0.7,0,290.72,0.03,C
2018-01-31T17:00:00Z,11.17,6.24,3.44,101552.01,0.72,0,280.54,0.08,A
2018-01-31T18:00:00Z,11.43,6.19,3.58,101544.27,0.7,0,289.75,0.02,B
2018-01-31T19:00:00Z,11.53,6.06,3.51,101595.36,0.69,0,282.14,0.04,C
2018-01-31T20:00:00Z,11.73,6.24,3.44,101650.49,0.69,7.25,282.05,0.03,C
2018-01-31T21:00:00Z,12.21,6.41,3.49,101706.32,0.68,136.36,283.46,0.05,B
2018-01-31T22:00:00Z,15.55,6.82,4.41,101738.58,0.56,318.69,288.47,0.03,B
2018-01-31T23:00:00Z,17.06,6.87,4.68,101722.6,0.51,563.94,290.9,0.03,A
2018-02-01T00:00:00Z,18.88,7.3,4.63,101696.83,0.47,766.47,298.41,0.05,C
2018-02-01T01:00:00Z,19.97,7.2,4.6,101670.15,0.44,857.2,309.6,0.11,C
2018-02-01T02:00:00Z,21.04,7.43,4.61,101644.67,0.41,978.82,312.38,0.08,C
2018-02-01T03:00:00Z,21.84,7.83,5.01,101591.98,0.4,973.46,323.47,0,A
2018-02-01T04:00:00Z,22.01,8.05,5.81,101573.85,0.41,995.53,318.39,0.02,A
2018-02-01T05:00:00Z,21.62,9.41,6.55,101532.51,0.46,884.24,325.55,0.01,C
2018-02-01T06:00:00Z,20.22,10.35,7.12,101532.03,0.53,759.53,316.67,0.01,B
2018-02-01T07:00:00Z,19.64,10.57,7.36,101549.2,0.56,556.69,320.84,0,B
2018-02-01T08:00:00Z,18.75,10.46,6.78,101575.41,0.59,352.64,314.62,0.01,B
2018-02-01T09:00:00Z,18.73,10.02,5.7,101651.19,0.57,148.87,310.08,0,A
2018-02-01T10:00:00Z,16.41,9.92,4.56,101700.76,0.65,11.76,310.75,0.12,A
2018-02-01T11:00:00Z,15.79,9.97,4.25,101735.7,0.68,0,304.55,0.11,A
2018-02-01T12:00:00Z,14.72,10.03,4.02,101762.81,0.73,0,303.62,0.13,A
2018-02-01T13:00:00Z,14.66,10.21,3.82,101769.75,0.75,0,301.17,0.14,C
2018-02-01T14:00:00Z,14.28,10.47,3.63,101745.73,0.78,0,299.37,0.23,C
2018-02-01T15:00:00Z,13.64,10.58,3.47,101711.26,0.82,0,302.23,0.23,B
2018-02-01T16:00:00Z,13.63,10.75,3.09,101702.08,0.83,0,300.84,0.19,C
2018-02-01T17:00:00Z,13.39,10.74,2.84,101699.71,0.84,0,296.67,0.15,C
2018-02-01T18:00:00Z,13.25,10.7,2.71,101717.73,0.85,0,296.81,0.14,B
2018-02-01T19:00:00Z,13.12,10.55,2.46,101775.1,0.84,0,317.31,0.21,B
2018-02-01T20:00:00Z,12.97,10.48,2.43,101832.56,0.85,5.7,317.25,0.1,C
2018-02-01T21:00:00Z,13.38,10.43,2.63,101848.69,0.82,118.3,308.45,0.04,C
2018-02-01T22:00:00Z,17.5,11.77,2.07,101909.93,0.69,320.88,312.27,0.08,B
2018-02-01T23:00:00Z,18.93,11.04,2.64,101894.26,0.6,517.58,322.31,0.13,A
2018-02-02T00:00:00Z,20.54,10.81,3.05,101877.37,0.54,713.89,317.49,0.18,C
2018-02-02T01:00:00Z,21.46,10.4,3.34,101872.79,0.49,855.17,328.57,0.17,B
2018-02-02T02:00:00Z,22.16,10.64,3.7,101838.29,0.48,970.55,326.37,0.16,A
2018-02-02T03:00:00Z,22.77,11.47,4.23,101795.13,0.49,997.27,336.51,0.47,C
2018-02-02T04:00:00Z,22.86,11.69,5.13,101767.87,0.49,946.71,342.8,0.65,C
2018-02-02T05:00:00Z,22.69,12.46,5.94,101728.04,0.52,814.66,349.58,0.26,A
2018-02-02T06:00:00Z,21.55,13.38,6.4,101741.46,0.6,591.14,349.45,0.06,B
2018-02-02T07:00:00Z,21.42,13.72,6.22,101730.21,0.61,542.41,336.55,0.05,C
2018-02-02T08:00:00Z,20.69,13.56,5.54,101763.94,0.64,318.73,343.21,0.12,B
2018-02-02T09:00:00Z,20.95,13.45,4.64,101839.18,0.62,138.24,338.98,0.09,C
2018-02-02T10:00:00Z,19.65,12.93,4.46,101879.67,0.65,10.49,331.96,0.07,B
2018-02-02T11:00:00Z,19.08,12.8,4.37,101948.99,0.67,0,326.53,0.01,A
2018-02-02T12:00:00Z,18.03,12.24,4.32,101953.89,0.69,0,321.86,0.01,B
2018-02-02T13:00:00Z,17.68,11.81,4.14,101965.14,0.68,0,318.43,0,A
2018-02-02T14:00:00Z,16.8,11.9,4.17,101964.06,0.73,0,312.62,0,B
2018-02-02T15:00:00Z,15.95,12.22,4.44,101943.98,0.79,0,309.19,0.02,A
2018-02-02T16:00:00Z,15.78,12.65,4.63,101928.24,0.82,0,308.15,0.05,B
2018-02-02T17:00:00Z,15.48,12.91,4.65,101921.52,0.85,0,307.65,0.06,C
2018-02-02T18:00:00Z,15.12,13.06,4.39,101944.12,0.87,0,310.11,0.05,B
2018-02-02T19:00:00Z,14.95,13.09,4.09,102008.27,0.89,0,309.19,0.03,A
2018-02-02T20:00:00Z,14.84,13.1,3.85,102056.37,0.89,5.66,316.77,0.08,B
2018-02-02T21:00:00Z,15.07,13.22,3.71,102132.9,0.89,122.55,314.93,0.07,A
2018-02-02T22:00:00Z,18.74,14.27,3.17,102181.27,0.75,298.2,324.36,0.1,A
2018-02-02T23:00:00Z,20.48,13.94,2.97,102208.32,0.66,500.72,333.66,0.11,B
2018-02-03T00:00:00Z,22.82,13.77,2.9,102191.76,0.57,662.83,344.84,0.07,B
2018-02-03T01:00:00Z,24.08,13.14,2.47,102168.6,0.5,835.25,339.8,0.16,B
2018-02-03T02:00:00Z,24.96,12.81,2.09,102113.7,0.47,713.36,360.03,0.25,B
2018-02-03T03:00:00Z,26.2,12.59,1.98,102064.3,0.43,794.29,361.72,0.46,C
2018-02-03T04:00:00Z,26.18,12.67,2.85,102025.92,0.43,604.06,374.65,0.63,B
2018-02-03T05:00:00Z,26.62,12.67,3.6,101993.65,0.42,741.04,372.66,0.41,A
2018-02-03T06:00:00Z,26.23,12.57,4.16,101977.16,0.43,545.97,375.32,0.54,A
2018-02-03T07:00:00Z,26.29,12.27,4.63,101989.94,0.42,477.73,357.47,0.19,A
2018-02-03T08:00:00Z,25.42,12.41,5.02,102020.28,0.44,318.45,360.74,0.03,C
2018-02-03T09:00:00Z,25.12,12.23,5.24,102085.79,0.45,140.41,347.93,0.01,B
2018-02-03T10:00:00Z,22.15,12.63,5.14,102122.43,0.55,10.06,337.75,0,C
2018-02-03T11:00:00Z,20.94,12.57,4.92,102168.68,0.59,0,329.98,0,B
2018-02-03T12:00:00Z,18.87,12.61,4.47,102206.27,0.67,0,323.1,0,B
2018-02-03T13:00:00Z,18.35,12.87,3.84,102212.58,0.7,0,316.43,0,C
2018-02-03T14:00:00Z,17.3,13.05,3.23,102215.91,0.76,0,310.89,0,C
2018-02-03T15:00:00Z,15.38,12.8,2.74,102177.06,0.85,0,306.78,0,B
2018-02-03T16:00:00Z,15.84,13.04,2.65,102180.14,0.83,0,303.52,0,C
2018-02-03T17:00:00Z,15.23,13.09,2.3,102183.35,0.87,0,301.65,0,C
2018-02-03T18:00:00Z,14.44,12.99,2.08,102213.36,0.91,0,300.44,0,C
2018-02-03T19:00:00Z,14.27,13.11,1.77,102260.99,0.93,0,301.59,0,C
2018-02-03T20:00:00Z,13.95,13.03,1.27,102323.32,0.94,5.21,300.62,0.01,A
2018-02-03T21:00:00Z,13.93,13.05,0.89,102363.67,0.94,123.74,300.2,0.04,A
2018-02-03T22:00:00Z,18.27,14.68,0.36,102439.42,0.8,335.47,303.55,0.02,C
2018-02-03T23:00:00Z,19.77,14.67,0.45,102436.05,0.72,545.66,310.44,0,B
2018-02-04T00:00:00Z,22.31,14.44,0.79,102417.64,0.61,746.16,316.94,0,A
2018-02-04T01:00:00Z,23.42,13.65,1.16,102351.55,0.54,897.32,323.95,0,A
2018-02-04T02:00:00Z,24.55,12.96,1.83,102289.88,0.48,995.6,329.31,0,B
2018-02-04T03:00:00Z,25.7,12.34,2.69,102209.07,0.43,1031.13,333,0,B
2018-02-04T04:00:00Z,25.84,12.22,3.47,102148.4,0.43,1005.24,333.16,0,A
2018-02-04T05:00:00Z,26.1,12.14,4.12,102091.56,0.42,919.45,332.04,0,B
2018-02-04T06:00:00Z,25.22,13.04,4.66,102034.51,0.47,767.55,331.15,0,B
2018-02-04T07:00:00Z,24.99,13.64,5.06,102018.97,0.49,576.24,330.1,0,B
2018-02-04T08:00:00Z,23.68,14.62,5.15,102028.94,0.57,360.77,326.5,0,B
2018-02-04T09:00:00Z,23.55,14.83,4.63,102070.3,0.58,146.65,321.96,0.09,A
2018-02-04T10:00:00Z,20.12,15.07,3.65,102076.99,0.73,9.81,318.71,0.07,A
2018-02-04T11:00:00Z,18.99,15.24,3.38,102115.3,0.79,0,315.93,0,C
2018-02-04T12:00:00Z,17.25,15.21,3.18,102128.27,0.88,0,313.8,0,C
2018-02-04T13:00:00Z,16.99,15.18,2.92,102134.82,0.89,0,311.76,0,A
2018-02-04T14:00:00Z,16.3,15.05,2.61,102114.56,0.92,0,308.95,0,C
2018-02-04T15:00:00Z,15.41,14.56,2.33,102067.26,0.95,0,309.71,0.03,C
2018-02-04T16:00:00Z,15.64,14.72,2.14,102017.77,0.94,0,323.79,0.19,B
2018-02-04T17:00:00Z,15.76,14.78,1.98,102007.97,0.94,0,340.96,0.48,C
2018-02-04T18:00:00Z,15.53,14.56,1.74,101986.55,0.94,0,341.18,0.49,A
2018-02-04T19:00:00Z,15.43,14.37,1.43,102021.03,0.93,0,343.29,0.48,C
2018-02-04T20:00:00Z,15.6,14.37,1.29,102022.39,0.92,3.45,339.59,0.74,C
2018-02-04T21:00:00Z,15.4,14.34,0.95,102075.66,0.93,88.68,346.93,0.74,A
2018-02-04T22:00:00Z,17.82,15.4,0.76,102083.16,0.86,221.62,351.84,0.7,A
2018-02-04T23:00:00Z,18.75,15.09,0.61,102085.65,0.79,458.98,339.59,0.72,C
2018-02-05T00:00:00Z,21.37,15.24,1.11,102043.01,0.68,701.12,336.01,0.52,C
2018-02-05T01:00:00Z,22.21,14.99,1.92,102028.22,0.64,864.09,334.9,0.54,C
2018-02-05T02:00:00Z,23.25,14.78,2.39,101969.77,0.59,951.83,336.97,0.47,B
2018-02-05T03:00:00Z,24.55,13.96,2.61,101886.07,0.52,1001.99,331.9,0.19,C
2018-02-05T04:00:00Z,24.88,13.31,3.15,101823.78,0.49,931.2,345.19,0.17,C
2018-02-05T05:00:00Z,25.45,12.57,3.82,101739.73,0.45,878.01,341.93,0.22,A
2018-02-05T06:00:00Z,24.76,12.58,4.45,101702.05,0.47,698.63,343.85,0.32,C
2018-02-05T07:00:00Z,24.68,12.69,4.97,101691.73,0.47,564.37,333.82,0.44,B
2018-02-05T08:00:00Z,23.67,12.84,5.15,101718.44,0.51,339.7,326.59,0.44,C
2018-02-05T09:00:00Z,23.63,12.87,4.75,101774.96,0.51,130.56,326.51,0.46,C
2018-02-05T10:00:00Z,20.18,13.17,4.29,101807.41,0.64,8.69,314.65,0,B
2018-02-05T11:00:00Z,19.22,13.14,3.91,101806.83,0.68,0,312.99,0.02,B
2018-02-05T12:00:00Z,17.85,13.62,2.75,101795.03,0.76,0,308.48,0.07,B
2018-02-05T13:00:00Z,17.51,14.02,2.15,101762.93,0.8,0,308.03,0.28,A
2018-02-05T14:00:00Z,17.4,14.34,1.86,101738.26,0.82,0,309.91,0.26,B
2018-02-05T15:00:00Z,16.92,14.58,1.38,101696.91,0.86,0,314.76,0.5,A
2018-02-05T16:00:00Z,16.42,14.55,0.91,101694.98,0.89,0,323.64,0.72,C
2018-02-05T17:00:00Z,16.09,14.47,1.19,101654.8,0.9,0,323.45,0.53,A
2018-02-05T18:00:00Z,16.61,14.81,1.31,101665.8,0.89,0,328.66,0.58,C
2018-02-05T19:00:00Z,16.34,14.69,1.17,101648.55,0.9,0,347.77,0.48,B
2018-02-05T20:00:00Z,16.22,14.67,1.16,101703.32,0.9,3.29,319.85,0.29,A
2018-02-05T21:00:00Z,15.93,14.39,1.45,101729.43,0.91,112.02,318.13,0.29,C
2018-02-05T22:00:00Z,19.65,15.53,1.09,101768.63,0.77,288.48,328.3,0.13,A
2018-02-05T23:00:00Z,21.3,15.47,0.94,101764.65,0.69,507.57,323.1,0.21,B
2018-02-06T00:00:00Z,23.94,15.38,1.17,101752.31,0.59,671.26,329.02,0.13,C
2018-02-06T01:00:00Z,25.26,15,1.32,101717.4,0.53,822.31,337.14,0.09,A
2018-02-06T02:00:00Z,26.95,14.13,1.57,101658.18,0.45,959.98,344.13,0.02,C
2018-02-06T03:00:00Z,28.74,13.42,2.04,101570.75,0.39,1021.53,351.71,0,C
2018-02-06T04:00:00Z,29.3,13.16,2.67,101517.02,0.37,991.33,354.56,0,A
2018-02-06T05:00:00Z,29.45,12.72,3.15,101444.52,0.36,884.92,359.53,0,B
2018-02-06T06:00:00Z,29.46,12.79,3.45,101389.33,0.36,714.28,362.08,0,C
2018-02-06T07:00:00Z,29.86,12.24,3.77,101367.56,0.34,529.86,368.69,0,A
2018-02-06T08:00:00Z,29.15,12.71,4.09,101384.15,0.36,325.83,366.54,0.01,A
2018-02-06T09:00:00Z,28.92,13.19,4.55,101459.9,0.38,127.88,366.38,0.02,B
2018-02-06T10:00:00Z,25,15.18,3.88,101489.22,0.54,7.8,359.61,0.07,A
2018-02-06T11:00:00Z,23.26,15.57,3.88,101532.56,0.62,0,352.04,0.79,C
2018-02-06T12:00:00Z,21.36,15.72,3.57,101513.66,0.7,0,342.16,0.87,A
2018-02-06T13:00:00Z,20.55,16,3.11,101510.13,0.75,0,336.43,0.82,B
2018-02-06T14:00:00Z,19.75,16.17,3.01,101491.66,0.8,0,334.14,0.52,B
2018-02-06T15:00:00Z,19.04,16.26,2.53,101461.49,0.84,0,332.75,0.62,C
2018-02-06T16:00:00Z,18.81,16.32,1.89,101449.1,0.85,0,331.54,0.7,B
2018-02-06T17:00:00Z,18.16,16.16,1.7,101423.35,0.88,0,330.89,0.7,A
2018-02-06T18:00:00Z,17.38,15.89,1.7,101418.73,0.91,0,331.61,0.69,A
2018-02-06T19:00:00Z,17.31,15.94,1.6,101445.89,0.92,0,333.59,0.51,B
2018-02-06T20:00:00Z,17.25,15.98,1.62,101481.97,0.92,3.24,334.8,0.59,C
2018-02-06T21:00:00Z,17.71,16.03,1.92,101507.48,0.9,105.43,339.78,0.39,A
2018-02-06T22:00:00Z,22.28,17.27,1.75,101487.41,0.73,291.47,341.35,0.02,C
2018-02-06T23:00:00Z,25.23,16.45,2.36,101480.69,0.58,496.39,349.99,0.03,C
2018-02-07T00:00:00Z,28.92,14.87,3.46,101443.52,0.42,716.14,356.7,0.12,C
2018-02-07T01:00:00Z,30.3,14.66,3.69,101394.07,0.39,866.04,361.71,0.23,C
2018-02-07T02:00:00Z,31.61,14.44,3.52,101322.08,0.35,962.42,368.59,0.08,B
2018-02-07T03:00:00Z,33.55,13.63,3.26,101251.51,0.3,998.53,374.53,0.09,B
2018-02-07T04:00:00Z,34.45,12.27,2.7,101192.29,0.26,973.92,379.24,0.74,C
2018-02-07T05:00:00Z,34.6,11.11,1.97,101124.81,0.24,885.48,381.68,0.78,B
2018-02-07T06:00:00Z,33.71,11.24,1.21,101074.47,0.25,735.54,382.33,0.25,C
2018-02-07T07:00:00Z,34.02,10.07,0.6,101059.33,0.23,551.41,377.92,0.07,A
2018-02-07T08:00:00Z,33.25,10.05,1.14,101049.81,0.24,335.2,376.94,0.27,B
2018-02-07T09:00:00Z,32.74,10,2.43,101101.62,0.25,133.04,373.92,0.02,A
2018-02-07T10:00:00Z,27.88,14.15,2.7,101107.16,0.43,7.2,369.57,0.11,C
2018-02-07T11:00:00Z,27,14.72,2.26,101143.1,0.47,0,365.8,0.39,A
2018-02-07T12:00:00Z,23.96,15.28,0.97,101158.65,0.58,0,362.94,0.53,A
2018-02-07T13:00:00Z,23.55,15.79,0.24,101167.37,0.62,0,361.08,0.9,C
2018-02-07T14:00:00Z,22.63,16.23,1.5,101158.35,0.67,0,363.57,0.96,B
2018-02-07T15:00:00Z,21.64,15.94,2.07,101115.37,0.7,0,358.46,0.67,A
2018-02-07T16:00:00Z,21.26,15.76,2.16,101076.93,0.71,0,351.95,0.02,C
2018-02-07T17:00:00Z,21.07,15.39,2.38,101030.77,0.7,0,350.67,0,A
2018-02-07T18:00:00Z,21.45,14.54,2.61,101015.18,0.65,0,351.2,0.05,B
2018-02-07T19:00:00Z,21.68,14.28,2.45,101082.21,0.63,0,355.58,0.98,A
2018-02-07T20:00:00Z,21.68,15.28,3.53,101255.71,0.67,2.51,363,1,C
2018-02-07T21:00:00Z,21.47,16.14,2.61,101338.57,0.72,82.23,362.44,0.88,C
2018-02-07T22:00:00Z,23.34,17.12,1.26,101343.05,0.68,219.92,375.65,0.86,B
2018-02-07T23:00:00Z,23.98,17.22,1.49,101346.77,0.66,301.92,391,0.68,A
2018-02-08T00:00:00Z,25.87,17.56,2.43,101382.57,0.6,519.9,385.41,0.88,B
2018-02-08T01:00:00Z,26.92,17.33,3.54,101424.14,0.56,791.35,380.44,0.97,B
2018-02-08T02:00:00Z,27.47,17.39,3.36,101446.46,0.54,837.35,388.74,0.93,C
2018-02-08T03:00:00Z,27.08,16.5,3.46,101410.25,0.52,858.59,393.1,0.96,A
2018-02-08T04:00:00Z,26.75,16.06,4.36,101435.47,0.52,558.03,408.22,1,A
2018-02-08T05:00:00Z,26.68,15.46,5.11,101439.25,0.5,538.13,397.84,0.99,B
2018-02-08T06:00:00Z,24.74,15.1,4.94,101417.81,0.55,385.68,398.82,0.89,B
2018-02-08T07:00:00Z,24.36,14.94,5.24,101451.28,0.56,397.35,382.28,0.23,A
2018-02-08T08:00:00Z,23.33,15.03,4.88,101481.43,0.6,247.81,377.03,0.25,B
2018-02-08T09:00:00Z,23.24,15.5,4.11,101565.58,0.62,111.26,363.45,0.36,C
2018-02-08T10:00:00Z,21.32,16.83,3.71,101644.1,0.76,6.04,367.52,0.54,B
2018-02-08T11:00:00Z,20.87,17.35,3.68,101714.59,0.8,0,364.53,0.53,C
2018-02-08T12:00:00Z,20.26,17.76,2.62,101688.86,0.86,0,368.44,0.97,A
2018-02-08T13:00:00Z,20.1,17.96,1.6,101620.89,0.88,0,368.74,1,B
2018-02-08T14:00:00Z,19.93,17.92,0.55,101578.98,0.88,0,374.38,1,B
2018-02-08T15:00:00Z,19.78,17.72,1.03,101461.32,0.88,0,374.07,0.84,B
2018-02-08T16:00:00Z,19.84,17.7,1.39,101334.48,0.87,0,373.34,0.83,C
2018-02-08T17:00:00Z,19.9,18.09,2,101334.81,0.89,0,369.49,0.87,A
2018-02-08T18:00:00Z,19.56,18.03,3.74,101355.94,0.91,0,368.81,0.88,B
2018-02-08T19:00:00Z,19.58,17.99,3.46,101384.06,0.91,0,382.27,0.97,A
2018-02-08T20:00:00Z,19.39,17.9,2.97,101442.54,0.91,1.18,395.86,1,B
2018-02-08T21:00:00Z,19.14,17.49,3.19,101501.85,0.9,53.84,395.86,0.97,C
2018-02-08T22:00:00Z,20.43,17.61,3.18,101549.84,0.84,177.55,386.75,0.81,B
2018-02-08T23:00:00Z,21.19,17.2,2.96,101554.67,0.78,348.54,386.88,0.95,B
2018-02-09T00:00:00Z,22.07,17.03,2.48,101605.42,0.73,473.25,385.54,0.99,C
2018-02-09T01:00:00Z,22.61,16.95,2.35,101607.31,0.7,572.72,382.91,0.99,A
2018-02-09T02:00:00Z,22.73,16.92,1.91,101562.53,0.7,473.69,386.9,0.98,C
2018-02-09T03:00:00Z,24,17.1,1.79,101488.3,0.65,560.45,389.36,0.61,C
2018-02-09T04:00:00Z,24.34,17.14,2.52,101416.24,0.64,700.02,382.22,0.47,A
2018-02-09T05:00:00Z,25.21,17.08,3.03,101341.65,0.61,791.15,379.78,0.46,C
2018-02-09T06:00:00Z,25.28,16.85,3.34,101258.61,0.6,611.1,378.54,0.21,A
2018-02-09T07:00:00Z,25.33,16.87,3.7,101250.16,0.59,505.03,371.16,0.04,B
2018-02-09T08:00:00Z,24.87,16.71,3.67,101232.21,0.61,325.04,365.37,0.01,C
2018-02-09T09:00:00Z,24.74,16.41,3.22,101293.68,0.6,121.63,360.52,0.02,C
2018-02-09T10:00:00Z,21.87,16.57,2.58,101303.11,0.72,5.75,354.08,0.08,C
2018-02-09T11:00:00Z,20.76,16.41,2.12,101308.75,0.76,0,351.66,0.06,C
2018-02-09T12:00:00Z,19.52,16.21,1.54,101239.84,0.81,0,349.89,0.02,A
2018-02-09T13:00:00Z,20.09,16.31,1.01,101178.04,0.79,0,346.73,0.03,C
2018-02-09T14:00:00Z,19.01,16.58,1.44,101090.23,0.86,0,345.55,0.02,B
2018-02-09T15:00:00Z,18.34,16.88,1.65,100963.68,0.91,0,344.75,0,B
2018-02-09T16:00:00Z,18.25,16.8,1.63,100871.39,0.91,0,344.74,0,C
2018-02-09T17:00:00Z,18.2,16.87,1.87,100797.96,0.92,0,344.42,0,B
2018-02-09T18:00:00Z,18.31,17.09,2.13,100725.29,0.93,0,344.26,0,B
